Ontology ID	Ancestor	Ancestor Name
MP_0003822	MP_0005385	cardiovascular system phenotype
MP_0010641	MP_0005385	cardiovascular system phenotype
MP_0031142	MP_0005385	cardiovascular system phenotype
MP_0006065	MP_0005385	cardiovascular system phenotype
MP_0004061	MP_0005385	cardiovascular system phenotype
MP_0011021	MP_0005385	cardiovascular system phenotype
MP_0010451	MP_0005385	cardiovascular system phenotype
MP_0013994	MP_0005385	cardiovascular system phenotype
MP_0004123	MP_0005385	cardiovascular system phenotype
MP_0006085	MP_0005385	cardiovascular system phenotype
MP_0006131	MP_0005385	cardiovascular system phenotype
MP_0003543	MP_0005385	cardiovascular system phenotype
MP_0020418	MP_0005385	cardiovascular system phenotype
MP_0000292	MP_0005385	cardiovascular system phenotype
MP_0031180	MP_0005385	cardiovascular system phenotype
MP_0020318	MP_0005385	cardiovascular system phenotype
MP_0031585	MP_0005385	cardiovascular system phenotype
MP_0008824	MP_0005385	cardiovascular system phenotype
MP_0031129	MP_0005385	cardiovascular system phenotype
MP_0031146	MP_0005385	cardiovascular system phenotype
MP_0010493	MP_0005385	cardiovascular system phenotype
MP_0003823	MP_0005385	cardiovascular system phenotype
MP_0010523	MP_0005385	cardiovascular system phenotype
MP_0005338	MP_0005385	cardiovascular system phenotype
MP_0003105	MP_0005385	cardiovascular system phenotype
MP_0010569	MP_0005385	cardiovascular system phenotype
MP_0013997	MP_0005385	cardiovascular system phenotype
MP_0014316	MP_0005385	cardiovascular system phenotype
MP_0011392	MP_0005385	cardiovascular system phenotype
MP_0031181	MP_0005385	cardiovascular system phenotype
MP_0020319	MP_0005385	cardiovascular system phenotype
MP_0031580	MP_0005385	cardiovascular system phenotype
MP_0003037	MP_0005385	cardiovascular system phenotype
MP_0010418	MP_0005385	cardiovascular system phenotype
MP_0031130	MP_0005385	cardiovascular system phenotype
MP_0004666	MP_0005385	cardiovascular system phenotype
MP_0003824	MP_0005385	cardiovascular system phenotype
MP_0020820	MP_0005385	cardiovascular system phenotype
MP_0005339	MP_0005385	cardiovascular system phenotype
MP_0014319	MP_0005385	cardiovascular system phenotype
MP_0000267	MP_0005385	cardiovascular system phenotype
MP_0013998	MP_0005385	cardiovascular system phenotype
MP_0021161	MP_0005385	cardiovascular system phenotype
MP_0031645	MP_0005385	cardiovascular system phenotype
MP_0010668	MP_0005385	cardiovascular system phenotype
MP_0020161	MP_0005385	cardiovascular system phenotype
MP_0000270	MP_0005385	cardiovascular system phenotype
MP_0031584	MP_0005385	cardiovascular system phenotype
MP_0003038	MP_0005385	cardiovascular system phenotype
MP_0010417	MP_0005385	cardiovascular system phenotype
MP_0010600	MP_0005385	cardiovascular system phenotype
MP_0001619	MP_0005385	cardiovascular system phenotype
MP_0013871	MP_0005385	cardiovascular system phenotype
MP_0002188	MP_0005385	cardiovascular system phenotype
MP_0008776	MP_0005385	cardiovascular system phenotype
MP_0011315	MP_0005385	cardiovascular system phenotype
MP_0005341	MP_0005385	cardiovascular system phenotype
MP_0006093	MP_0005385	cardiovascular system phenotype
MP_0010431	MP_0005385	cardiovascular system phenotype
MP_0031182	MP_0005385	cardiovascular system phenotype
MP_0010586	MP_0005385	cardiovascular system phenotype
MP_0008788	MP_0005385	cardiovascular system phenotype
MP_0013999	MP_0005385	cardiovascular system phenotype
MP_0021162	MP_0005385	cardiovascular system phenotype
MP_0011393	MP_0005385	cardiovascular system phenotype
MP_0003057	MP_0005385	cardiovascular system phenotype
MP_0011569	MP_0005385	cardiovascular system phenotype
MP_0020316	MP_0005385	cardiovascular system phenotype
MP_0031571	MP_0005385	cardiovascular system phenotype
MP_0008950	MP_0005385	cardiovascular system phenotype
MP_0010419	MP_0005385	cardiovascular system phenotype
MP_0013924	MP_0005385	cardiovascular system phenotype
MP_0002740	MP_0005385	cardiovascular system phenotype
MP_0008777	MP_0005385	cardiovascular system phenotype
MP_0031508	MP_0005385	cardiovascular system phenotype
MP_0002792	MP_0005385	cardiovascular system phenotype
MP_0031607	MP_0005385	cardiovascular system phenotype
MP_0013995	MP_0005385	cardiovascular system phenotype
MP_0010632	MP_0005385	cardiovascular system phenotype
MP_0006107	MP_0005385	cardiovascular system phenotype
MP_0010606	MP_0005385	cardiovascular system phenotype
MP_0010522	MP_0005385	cardiovascular system phenotype
MP_0003544	MP_0005385	cardiovascular system phenotype
MP_0010587	MP_0005385	cardiovascular system phenotype
MP_0010909	MP_0005385	cardiovascular system phenotype
MP_0010507	MP_0005385	cardiovascular system phenotype
MP_0010420	MP_0005385	cardiovascular system phenotype
MP_0011672	MP_0005385	cardiovascular system phenotype
MP_0001863	MP_0005385	cardiovascular system phenotype
MP_0010500	MP_0005385	cardiovascular system phenotype
MP_0012749	MP_0005385	cardiovascular system phenotype
MP_0010756	MP_0005385	cardiovascular system phenotype
MP_0011316	MP_0005385	cardiovascular system phenotype
MP_0031644	MP_0005385	cardiovascular system phenotype
MP_0020321	MP_0005385	cardiovascular system phenotype
MP_0031197	MP_0005385	cardiovascular system phenotype
MP_0010588	MP_0005385	cardiovascular system phenotype
MP_0010452	MP_0005385	cardiovascular system phenotype
MP_0013823	MP_0005385	cardiovascular system phenotype
MP_0031581	MP_0005385	cardiovascular system phenotype
MP_0012255	MP_0005385	cardiovascular system phenotype
MP_0009416	MP_0005385	cardiovascular system phenotype
MP_0000230	MP_0005385	cardiovascular system phenotype
MP_0003928	MP_0005385	cardiovascular system phenotype
MP_0010724	MP_0005385	cardiovascular system phenotype
MP_0003438	MP_0005385	cardiovascular system phenotype
MP_0014005	MP_0005385	cardiovascular system phenotype
MP_0002837	MP_0005385	cardiovascular system phenotype
MP_0010611	MP_0005385	cardiovascular system phenotype
MP_0010757	MP_0005385	cardiovascular system phenotype
MP_0008242	MP_0005385	cardiovascular system phenotype
MP_0030018	MP_0005385	cardiovascular system phenotype
MP_0020490	MP_0005385	cardiovascular system phenotype
MP_0010645	MP_0005385	cardiovascular system phenotype
MP_0000484	MP_0005385	cardiovascular system phenotype
MP_0020818	MP_0005385	cardiovascular system phenotype
MP_0004176	MP_0005385	cardiovascular system phenotype
MP_0011571	MP_0005385	cardiovascular system phenotype
MP_0003228	MP_0005385	cardiovascular system phenotype
MP_0004159	MP_0005385	cardiovascular system phenotype
MP_0020322	MP_0005385	cardiovascular system phenotype
MP_0030020	MP_0005385	cardiovascular system phenotype
MP_0009418	MP_0005385	cardiovascular system phenotype
MP_0010725	MP_0005385	cardiovascular system phenotype
MP_0010590	MP_0005385	cardiovascular system phenotype
MP_0003388	MP_0005385	cardiovascular system phenotype
MP_0010534	MP_0005385	cardiovascular system phenotype
MP_0031524	MP_0005385	cardiovascular system phenotype
MP_0010758	MP_0005385	cardiovascular system phenotype
MP_0011318	MP_0005385	cardiovascular system phenotype
MP_0014015	MP_0005385	cardiovascular system phenotype
MP_0002834	MP_0005385	cardiovascular system phenotype
MP_0010462	MP_0005385	cardiovascular system phenotype
MP_0013840	MP_0005385	cardiovascular system phenotype
MP_0004177	MP_0005385	cardiovascular system phenotype
MP_0014070	MP_0005385	cardiovascular system phenotype
MP_0010467	MP_0005385	cardiovascular system phenotype
MP_0000262	MP_0005385	cardiovascular system phenotype
MP_0010516	MP_0005385	cardiovascular system phenotype
MP_0013811	MP_0005385	cardiovascular system phenotype
MP_0000465	MP_0005385	cardiovascular system phenotype
MP_0010594	MP_0005385	cardiovascular system phenotype
MP_0011574	MP_0005385	cardiovascular system phenotype
MP_0010535	MP_0005385	cardiovascular system phenotype
MP_0031558	MP_0005385	cardiovascular system phenotype
MP_0010759	MP_0005385	cardiovascular system phenotype
MP_0002972	MP_0005385	cardiovascular system phenotype
MP_0010422	MP_0005385	cardiovascular system phenotype
MP_0001854	MP_0005385	cardiovascular system phenotype
MP_0004111	MP_0005385	cardiovascular system phenotype
MP_0014009	MP_0005385	cardiovascular system phenotype
MP_0004178	MP_0005385	cardiovascular system phenotype
MP_0021155	MP_0005385	cardiovascular system phenotype
MP_0012082	MP_0005385	cardiovascular system phenotype
MP_0003389	MP_0005385	cardiovascular system phenotype
MP_0012751	MP_0005385	cardiovascular system phenotype
MP_0010631	MP_0005385	cardiovascular system phenotype
MP_0010595	MP_0005385	cardiovascular system phenotype
MP_0014007	MP_0005385	cardiovascular system phenotype
MP_0013863	MP_0005385	cardiovascular system phenotype
MP_0031529	MP_0005385	cardiovascular system phenotype
MP_0006046	MP_0005385	cardiovascular system phenotype
MP_0011319	MP_0005385	cardiovascular system phenotype
MP_0031133	MP_0005385	cardiovascular system phenotype
MP_0000264	MP_0005385	cardiovascular system phenotype
MP_0010580	MP_0005385	cardiovascular system phenotype
MP_0001856	MP_0005385	cardiovascular system phenotype
MP_0010477	MP_0005385	cardiovascular system phenotype
MP_0020488	MP_0005385	cardiovascular system phenotype
MP_0010448	MP_0005385	cardiovascular system phenotype
MP_0009382	MP_0005385	cardiovascular system phenotype
MP_0012748	MP_0005385	cardiovascular system phenotype
MP_0000250	MP_0005385	cardiovascular system phenotype
MP_0000533	MP_0005385	cardiovascular system phenotype
MP_0003929	MP_0005385	cardiovascular system phenotype
MP_0010593	MP_0005385	cardiovascular system phenotype
MP_0020204	MP_0005385	cardiovascular system phenotype
MP_0011675	MP_0005385	cardiovascular system phenotype
MP_0005312	MP_0005385	cardiovascular system phenotype
MP_0031134	MP_0005385	cardiovascular system phenotype
MP_0010446	MP_0005385	cardiovascular system phenotype
MP_0010478	MP_0005385	cardiovascular system phenotype
MP_0010524	MP_0005385	cardiovascular system phenotype
MP_0031568	MP_0005385	cardiovascular system phenotype
MP_0001915	MP_0005385	cardiovascular system phenotype
MP_0001857	MP_0005385	cardiovascular system phenotype
MP_0021156	MP_0005385	cardiovascular system phenotype
MP_0010656	MP_0005385	cardiovascular system phenotype
MP_0000644	MP_0005385	cardiovascular system phenotype
MP_0003711	MP_0005385	cardiovascular system phenotype
MP_0004787	MP_0005385	cardiovascular system phenotype
MP_0031135	MP_0005385	cardiovascular system phenotype
MP_0004950	MP_0005385	cardiovascular system phenotype
MP_0000343	MP_0005385	cardiovascular system phenotype
MP_0031346	MP_0005385	cardiovascular system phenotype
MP_0010547	MP_0005385	cardiovascular system phenotype
MP_0020482	MP_0005385	cardiovascular system phenotype
MP_0011357	MP_0005385	cardiovascular system phenotype
MP_0000293	MP_0005385	cardiovascular system phenotype
MP_0020494	MP_0005385	cardiovascular system phenotype
MP_0010506	MP_0005385	cardiovascular system phenotype
MP_0013872	MP_0005385	cardiovascular system phenotype
MP_0010449	MP_0005385	cardiovascular system phenotype
MP_0003210	MP_0005385	cardiovascular system phenotype
MP_0011359	MP_0005385	cardiovascular system phenotype
MP_0031141	MP_0005385	cardiovascular system phenotype
MP_0003888	MP_0005385	cardiovascular system phenotype
MP_0010479	MP_0005385	cardiovascular system phenotype
MP_0004085	MP_0005385	cardiovascular system phenotype
MP_0031118	MP_0005385	cardiovascular system phenotype
MP_0006192	MP_0005385	cardiovascular system phenotype
MP_0003906	MP_0005385	cardiovascular system phenotype
MP_0003922	MP_0005385	cardiovascular system phenotype
MP_0006056	MP_0005385	cardiovascular system phenotype
MP_0010475	MP_0005385	cardiovascular system phenotype
MP_0006049	MP_0005385	cardiovascular system phenotype
MP_0010402	MP_0005385	cardiovascular system phenotype
MP_0004113	MP_0005385	cardiovascular system phenotype
MP_0004067	MP_0005385	cardiovascular system phenotype
MP_0010637	MP_0005385	cardiovascular system phenotype
MP_0010601	MP_0005385	cardiovascular system phenotype
MP_0000650	MP_0005385	cardiovascular system phenotype
MP_0004003	MP_0005385	cardiovascular system phenotype
MP_0006057	MP_0005385	cardiovascular system phenotype
MP_0011325	MP_0005385	cardiovascular system phenotype
MP_0031140	MP_0005385	cardiovascular system phenotype
MP_0004068	MP_0005385	cardiovascular system phenotype
MP_0011309	MP_0005385	cardiovascular system phenotype
MP_0010508	MP_0005385	cardiovascular system phenotype
MP_0006193	MP_0005385	cardiovascular system phenotype
MP_0003907	MP_0005385	cardiovascular system phenotype
MP_0021139	MP_0005385	cardiovascular system phenotype
MP_0020205	MP_0005385	cardiovascular system phenotype
MP_0004114	MP_0005385	cardiovascular system phenotype
MP_0013983	MP_0005385	cardiovascular system phenotype
MP_0011656	MP_0005385	cardiovascular system phenotype
MP_0011928	MP_0005385	cardiovascular system phenotype
MP_0010241	MP_0005385	cardiovascular system phenotype
MP_0010498	MP_0005385	cardiovascular system phenotype
MP_0012700	MP_0005385	cardiovascular system phenotype
MP_0006110	MP_0005385	cardiovascular system phenotype
MP_0010602	MP_0005385	cardiovascular system phenotype
MP_0000280	MP_0005385	cardiovascular system phenotype
MP_0031148	MP_0005385	cardiovascular system phenotype
MP_0009820	MP_0005385	cardiovascular system phenotype
MP_0011929	MP_0005385	cardiovascular system phenotype
MP_0010572	MP_0005385	cardiovascular system phenotype
MP_0011317	MP_0005385	cardiovascular system phenotype
MP_0006141	MP_0005385	cardiovascular system phenotype
MP_0000300	MP_0005385	cardiovascular system phenotype
MP_0011666	MP_0005385	cardiovascular system phenotype
MP_0011433	MP_0005385	cardiovascular system phenotype
MP_0010503	MP_0005385	cardiovascular system phenotype
MP_0031549	MP_0005385	cardiovascular system phenotype
MP_0008543	MP_0005385	cardiovascular system phenotype
MP_0010605	MP_0005385	cardiovascular system phenotype
MP_0001723	MP_0005385	cardiovascular system phenotype
MP_0002953	MP_0005385	cardiovascular system phenotype
MP_0011660	MP_0005385	cardiovascular system phenotype
MP_0011930	MP_0005385	cardiovascular system phenotype
MP_0011326	MP_0005385	cardiovascular system phenotype
MP_0010573	MP_0005385	cardiovascular system phenotype
MP_0011312	MP_0005385	cardiovascular system phenotype
MP_0010432	MP_0005385	cardiovascular system phenotype
MP_0011358	MP_0005385	cardiovascular system phenotype
MP_0006142	MP_0005385	cardiovascular system phenotype
MP_0030992	MP_0005385	cardiovascular system phenotype
MP_0012278	MP_0005385	cardiovascular system phenotype
MP_0011667	MP_0005385	cardiovascular system phenotype
MP_0001853	MP_0005385	cardiovascular system phenotype
MP_0004834	MP_0005385	cardiovascular system phenotype
MP_0010581	MP_0005385	cardiovascular system phenotype
MP_0010404	MP_0005385	cardiovascular system phenotype
MP_0001787	MP_0005385	cardiovascular system phenotype
MP_0012253	MP_0005385	cardiovascular system phenotype
MP_0011931	MP_0005385	cardiovascular system phenotype
MP_0012309	MP_0005385	cardiovascular system phenotype
MP_0020136	MP_0005385	cardiovascular system phenotype
MP_0003392	MP_0005385	cardiovascular system phenotype
MP_0004072	MP_0005385	cardiovascular system phenotype
MP_0021157	MP_0005385	cardiovascular system phenotype
MP_0010291	MP_0005385	cardiovascular system phenotype
MP_0003233	MP_0005385	cardiovascular system phenotype
MP_0031565	MP_0005385	cardiovascular system phenotype
MP_0014264	MP_0005385	cardiovascular system phenotype
MP_0011668	MP_0005385	cardiovascular system phenotype
MP_0010614	MP_0005385	cardiovascular system phenotype
MP_0003900	MP_0005385	cardiovascular system phenotype
MP_0010405	MP_0005385	cardiovascular system phenotype
MP_0003137	MP_0005385	cardiovascular system phenotype
MP_0009698	MP_0005385	cardiovascular system phenotype
MP_0011022	MP_0005385	cardiovascular system phenotype
MP_0011327	MP_0005385	cardiovascular system phenotype
MP_0011313	MP_0005385	cardiovascular system phenotype
MP_0010429	MP_0005385	cardiovascular system phenotype
MP_0013333	MP_0005385	cardiovascular system phenotype
MP_0004116	MP_0005385	cardiovascular system phenotype
MP_0021163	MP_0005385	cardiovascular system phenotype
MP_0006140	MP_0005385	cardiovascular system phenotype
MP_0031587	MP_0005385	cardiovascular system phenotype
MP_0004115	MP_0005385	cardiovascular system phenotype
MP_0011669	MP_0005385	cardiovascular system phenotype
MP_0004898	MP_0005385	cardiovascular system phenotype
MP_0014518	MP_0005385	cardiovascular system phenotype
MP_0010620	MP_0005385	cardiovascular system phenotype
MP_0004156	MP_0005385	cardiovascular system phenotype
MP_0010406	MP_0005385	cardiovascular system phenotype
MP_0005244	MP_0005385	cardiovascular system phenotype
MP_0011454	MP_0005385	cardiovascular system phenotype
MP_0011749	MP_0005385	cardiovascular system phenotype
MP_0002844	MP_0005385	cardiovascular system phenotype
MP_0010559	MP_0005385	cardiovascular system phenotype
MP_0021158	MP_0005385	cardiovascular system phenotype
MP_0011670	MP_0005385	cardiovascular system phenotype
MP_0010635	MP_0005385	cardiovascular system phenotype
MP_0013992	MP_0005385	cardiovascular system phenotype
MP_0004057	MP_0005385	cardiovascular system phenotype
MP_0010617	MP_0005385	cardiovascular system phenotype
MP_0003896	MP_0005385	cardiovascular system phenotype
MP_0010407	MP_0005385	cardiovascular system phenotype
MP_0010433	MP_0005385	cardiovascular system phenotype
MP_0004883	MP_0005385	cardiovascular system phenotype
MP_0006134	MP_0005385	cardiovascular system phenotype
MP_0011328	MP_0005385	cardiovascular system phenotype
MP_0002845	MP_0005385	cardiovascular system phenotype
MP_0011314	MP_0005385	cardiovascular system phenotype
MP_0013335	MP_0005385	cardiovascular system phenotype
MP_0004012	MP_0005385	cardiovascular system phenotype
MP_0014317	MP_0005385	cardiovascular system phenotype
MP_0003974	MP_0005385	cardiovascular system phenotype
MP_0011665	MP_0005385	cardiovascular system phenotype
MP_0003778	MP_0005385	cardiovascular system phenotype
MP_0006238	MP_0005385	cardiovascular system phenotype
MP_0020481	MP_0005385	cardiovascular system phenotype
MP_0000279	MP_0005385	cardiovascular system phenotype
MP_0005435	MP_0005385	cardiovascular system phenotype
MP_0010511	MP_0005385	cardiovascular system phenotype
MP_0010408	MP_0005385	cardiovascular system phenotype
MP_0010434	MP_0005385	cardiovascular system phenotype
MP_0006137	MP_0005385	cardiovascular system phenotype
MP_0011773	MP_0005385	cardiovascular system phenotype
MP_0002753	MP_0005385	cardiovascular system phenotype
MP_0031273	MP_0005385	cardiovascular system phenotype
MP_0031416	MP_0005385	cardiovascular system phenotype
MP_0005598	MP_0005385	cardiovascular system phenotype
MP_0031592	MP_0005385	cardiovascular system phenotype
MP_0006237	MP_0005385	cardiovascular system phenotype
MP_0002846	MP_0005385	cardiovascular system phenotype
MP_0031515	MP_0005385	cardiovascular system phenotype
MP_0020500	MP_0005385	cardiovascular system phenotype
MP_0010502	MP_0005385	cardiovascular system phenotype
MP_0004013	MP_0005385	cardiovascular system phenotype
MP_0010612	MP_0005385	cardiovascular system phenotype
MP_0010622	MP_0005385	cardiovascular system phenotype
MP_0010512	MP_0005385	cardiovascular system phenotype
MP_0010413	MP_0005385	cardiovascular system phenotype
MP_0011510	MP_0005385	cardiovascular system phenotype
MP_0008803	MP_0005385	cardiovascular system phenotype
MP_0003328	MP_0005385	cardiovascular system phenotype
MP_0010022	MP_0005385	cardiovascular system phenotype
MP_0004784	MP_0005385	cardiovascular system phenotype
MP_0011355	MP_0005385	cardiovascular system phenotype
MP_0009867	MP_0005385	cardiovascular system phenotype
MP_0031274	MP_0005385	cardiovascular system phenotype
MP_0000278	MP_0005385	cardiovascular system phenotype
MP_0012557	MP_0005385	cardiovascular system phenotype
MP_0005600	MP_0005385	cardiovascular system phenotype
MP_0004117	MP_0005385	cardiovascular system phenotype
MP_0010430	MP_0005385	cardiovascular system phenotype
MP_0020326	MP_0005385	cardiovascular system phenotype
MP_0002354	MP_0005385	cardiovascular system phenotype
MP_0012750	MP_0005385	cardiovascular system phenotype
MP_0006054	MP_0005385	cardiovascular system phenotype
MP_0010640	MP_0005385	cardiovascular system phenotype
MP_0003915	MP_0005385	cardiovascular system phenotype
MP_0010629	MP_0005385	cardiovascular system phenotype
MP_0010570	MP_0005385	cardiovascular system phenotype
MP_0010414	MP_0005385	cardiovascular system phenotype
MP_0003387	MP_0005385	cardiovascular system phenotype
MP_0030569	MP_0005385	cardiovascular system phenotype
MP_0010481	MP_0005385	cardiovascular system phenotype
MP_0012558	MP_0005385	cardiovascular system phenotype
MP_0000296	MP_0005385	cardiovascular system phenotype
MP_0010454	MP_0005385	cardiovascular system phenotype
MP_0011511	MP_0005385	cardiovascular system phenotype
MP_0030975	MP_0005385	cardiovascular system phenotype
MP_0012537	MP_0005385	cardiovascular system phenotype
MP_0010443	MP_0005385	cardiovascular system phenotype
MP_0020327	MP_0005385	cardiovascular system phenotype
MP_0003916	MP_0005385	cardiovascular system phenotype
MP_0010626	MP_0005385	cardiovascular system phenotype
MP_0010571	MP_0005385	cardiovascular system phenotype
MP_0003025	MP_0005385	cardiovascular system phenotype
MP_0010415	MP_0005385	cardiovascular system phenotype
MP_0004044	MP_0005385	cardiovascular system phenotype
MP_0004999	MP_0005385	cardiovascular system phenotype
MP_0002964	MP_0005385	cardiovascular system phenotype
MP_0012562	MP_0005385	cardiovascular system phenotype
MP_0004785	MP_0005385	cardiovascular system phenotype
MP_0020345	MP_0005385	cardiovascular system phenotype
MP_0000295	MP_0005385	cardiovascular system phenotype
MP_0021159	MP_0005385	cardiovascular system phenotype
MP_0010583	MP_0005385	cardiovascular system phenotype
MP_0002838	MP_0005385	cardiovascular system phenotype
MP_0010444	MP_0005385	cardiovascular system phenotype
MP_0001622	MP_0005385	cardiovascular system phenotype
MP_0020328	MP_0005385	cardiovascular system phenotype
MP_0003395	MP_0005385	cardiovascular system phenotype
MP_0002754	MP_0005385	cardiovascular system phenotype
MP_0030564	MP_0005385	cardiovascular system phenotype
MP_0006203	MP_0005385	cardiovascular system phenotype
MP_0001719	MP_0005385	cardiovascular system phenotype
MP_0010636	MP_0005385	cardiovascular system phenotype
MP_0010652	MP_0005385	cardiovascular system phenotype
MP_0010544	MP_0005385	cardiovascular system phenotype
MP_0013869	MP_0005385	cardiovascular system phenotype
MP_0031279	MP_0005385	cardiovascular system phenotype
MP_0010428	MP_0005385	cardiovascular system phenotype
MP_0021160	MP_0005385	cardiovascular system phenotype
MP_0010585	MP_0005385	cardiovascular system phenotype
MP_0004124	MP_0005385	cardiovascular system phenotype
MP_0010445	MP_0005385	cardiovascular system phenotype
MP_0003211	MP_0005385	cardiovascular system phenotype
MP_0020331	MP_0005385	cardiovascular system phenotype
MP_0004058	MP_0005385	cardiovascular system phenotype
MP_0013171	MP_0005385	cardiovascular system phenotype
MP_0014520	MP_0005385	cardiovascular system phenotype
MP_0010392	MP_0005385	cardiovascular system phenotype
MP_0003026	MP_0005385	cardiovascular system phenotype
MP_0011917	MP_0005385	cardiovascular system phenotype
MP_0003547	MP_0005385	cardiovascular system phenotype
MP_0014273	MP_0005385	cardiovascular system phenotype
MP_0010564	MP_0005385	cardiovascular system phenotype
MP_0004786	MP_0005385	cardiovascular system phenotype
MP_0000231	MP_0005385	cardiovascular system phenotype
MP_0011322	MP_0005385	cardiovascular system phenotype
MP_0004485	MP_0005385	cardiovascular system phenotype
MP_0003913	MP_0005385	cardiovascular system phenotype
MP_0011647	MP_0005385	cardiovascular system phenotype
MP_0002839	MP_0005385	cardiovascular system phenotype
MP_0010482	MP_0005385	cardiovascular system phenotype
MP_0010097	MP_0005385	cardiovascular system phenotype
MP_0010556	MP_0005385	cardiovascular system phenotype
MP_0010393	MP_0005385	cardiovascular system phenotype
MP_0031347	MP_0005385	cardiovascular system phenotype
MP_0000266	MP_0005385	cardiovascular system phenotype
MP_0005167	MP_0005385	cardiovascular system phenotype
MP_0003872	MP_0005385	cardiovascular system phenotype
MP_0005590	MP_0005385	cardiovascular system phenotype
MP_0003914	MP_0005385	cardiovascular system phenotype
MP_0010555	MP_0005385	cardiovascular system phenotype
MP_0031544	MP_0005385	cardiovascular system phenotype
MP_0010648	MP_0005385	cardiovascular system phenotype
MP_0010517	MP_0005385	cardiovascular system phenotype
MP_0010483	MP_0005385	cardiovascular system phenotype
MP_0004181	MP_0005385	cardiovascular system phenotype
MP_0031051	MP_0005385	cardiovascular system phenotype
MP_0010394	MP_0005385	cardiovascular system phenotype
MP_0020079	MP_0005385	cardiovascular system phenotype
MP_0006055	MP_0005385	cardiovascular system phenotype
MP_0005406	MP_0005385	cardiovascular system phenotype
MP_0031144	MP_0005385	cardiovascular system phenotype
MP_0006126	MP_0005385	cardiovascular system phenotype
MP_0003542	MP_0005385	cardiovascular system phenotype
MP_0013876	MP_0005385	cardiovascular system phenotype
MP_0014519	MP_0005385	cardiovascular system phenotype
MP_0011323	MP_0005385	cardiovascular system phenotype
MP_0005648	MP_0005385	cardiovascular system phenotype
MP_0004875	MP_0005385	cardiovascular system phenotype
MP_0004486	MP_0005385	cardiovascular system phenotype
MP_0011671	MP_0005385	cardiovascular system phenotype
MP_0003649	MP_0005385	cardiovascular system phenotype
MP_0014044	MP_0005385	cardiovascular system phenotype
MP_0011916	MP_0005385	cardiovascular system phenotype
MP_0010470	MP_0005385	cardiovascular system phenotype
MP_0010541	MP_0005385	cardiovascular system phenotype
MP_0005385	MP_0005385	cardiovascular system phenotype
MP_0010513	MP_0005385	cardiovascular system phenotype
MP_0031588	MP_0005385	cardiovascular system phenotype
MP_0003180	MP_0005385	cardiovascular system phenotype
MP_0000274	MP_0005385	cardiovascular system phenotype
MP_0011915	MP_0005385	cardiovascular system phenotype
MP_0004484	MP_0005385	cardiovascular system phenotype
MP_0004665	MP_0005385	cardiovascular system phenotype
MP_0003995	MP_0005385	cardiovascular system phenotype
MP_0012732	MP_0005385	cardiovascular system phenotype
MP_0013878	MP_0005385	cardiovascular system phenotype
MP_0010496	MP_0005385	cardiovascular system phenotype
MP_0010424	MP_0005385	cardiovascular system phenotype
MP_0006143	MP_0005385	cardiovascular system phenotype
MP_0010754	MP_0005385	cardiovascular system phenotype
MP_0011673	MP_0005385	cardiovascular system phenotype
MP_0010542	MP_0005385	cardiovascular system phenotype
MP_0020081	MP_0005385	cardiovascular system phenotype
MP_0005608	MP_0005385	cardiovascular system phenotype
MP_0011575	MP_0005385	cardiovascular system phenotype
MP_0006088	MP_0005385	cardiovascular system phenotype
MP_0011991	MP_0005385	cardiovascular system phenotype
MP_0002127	MP_0005385	cardiovascular system phenotype
MP_0012499	MP_0005385	cardiovascular system phenotype
MP_0010514	MP_0005385	cardiovascular system phenotype
MP_0031589	MP_0005385	cardiovascular system phenotype
MP_0010647	MP_0005385	cardiovascular system phenotype
MP_0006138	MP_0005385	cardiovascular system phenotype
MP_0000602	MP_0005385	cardiovascular system phenotype
MP_0008825	MP_0005385	cardiovascular system phenotype
MP_0006061	MP_0005385	cardiovascular system phenotype
MP_0011683	MP_0005385	cardiovascular system phenotype
MP_0010476	MP_0005385	cardiovascular system phenotype
MP_0006144	MP_0005385	cardiovascular system phenotype
MP_0031520	MP_0005385	cardiovascular system phenotype
MP_0031344	MP_0005385	cardiovascular system phenotype
MP_0010018	MP_0005385	cardiovascular system phenotype
MP_0010487	MP_0005385	cardiovascular system phenotype
MP_0001614	MP_0005385	cardiovascular system phenotype
MP_0031576	MP_0005385	cardiovascular system phenotype
MP_0031137	MP_0005385	cardiovascular system phenotype
MP_0005591	MP_0005385	cardiovascular system phenotype
MP_0010515	MP_0005385	cardiovascular system phenotype
MP_0009863	MP_0005385	cardiovascular system phenotype
MP_0014071	MP_0005385	cardiovascular system phenotype
MP_0011914	MP_0005385	cardiovascular system phenotype
MP_0014020	MP_0005385	cardiovascular system phenotype
MP_0013987	MP_0005385	cardiovascular system phenotype
MP_0011329	MP_0005385	cardiovascular system phenotype
MP_0011657	MP_0005385	cardiovascular system phenotype
MP_0001596	MP_0005385	cardiovascular system phenotype
MP_0031511	MP_0005385	cardiovascular system phenotype
MP_0010755	MP_0005385	cardiovascular system phenotype
MP_0031521	MP_0005385	cardiovascular system phenotype
MP_0000260	MP_0005385	cardiovascular system phenotype
MP_0004060	MP_0005385	cardiovascular system phenotype
MP_0008775	MP_0005385	cardiovascular system phenotype
MP_0010557	MP_0005385	cardiovascular system phenotype
MP_0004937	MP_0005385	cardiovascular system phenotype
MP_0002925	MP_0005385	cardiovascular system phenotype
MP_0031577	MP_0005385	cardiovascular system phenotype
